task-clock	context-switches	cpu-migrations	page-faults	cycles	instructions	branches	branch-misses	label
6.61	24.0	0.0	0.0	13350991.0	21006287.0	3623830.0	8166.0	1
15.91	21.0	0.0	2.0	31829631.0	48258278.0	8988315.0	14035.0	1
34.63	83.0	2.0	1.0	70283723.0	100298292.0	19358636.0	53134.0	1
10.01	25.0	2.0	0.0	20370566.0	30476516.0	5690918.0	8902.0	1
17.09	48.0	2.0	1.0	34451356.0	54363350.0	9393320.0	23998.0	1
9.52	16.0	0.0	0.0	18971228.0	29549022.0	5545236.0	5782.0	1
20.18	54.0	1.0	2.0	40774676.0	51446611.0	9528312.0	152571.0	1
21.99	70.0	1.0	3.0	44867665.0	66439444.0	11335477.0	115275.0	1
9.79	27.0	1.0	1.0	18522330.0	16494630.0	3625124.0	132605.0	1
21.99	48.0	1.0	0.0	45226517.0	62126834.0	10754559.0	137345.0	1
27.62	39.0	3.0	1.0	57186720.0	86163627.0	15128525.0	140452.0	1
9.37	50.0	2.0	0.0	19411635.0	30089121.0	5516280.0	8652.0	1
18.36	35.0	1.0	0.0	37800380.0	37043793.0	9158509.0	75662.0	1
0.3	16.0	1.0	0.0	548952.0	186872.0	39001.0	1458.0	1
26.43	66.0	0.0	14.0	53585086.0	83473878.0	15154938.0	24317.0	1
0.34	22.0	0.0	0.0	682249.0	268837.0	56248.0	1980.0	1
16.0	27.0	1.0	0.0	32496542.0	50510596.0	9536420.0	22483.0	1
17.98	57.0	1.0	5.0	36333376.0	56340033.0	9873232.0	18910.0	1
5.26	24.0	3.0	0.0	10720216.0	16307396.0	2645826.0	25999.0	1
14.18	31.0	1.0	0.0	29249256.0	45611164.0	8516469.0	4318.0	1
10.55	54.0	2.0	0.0	18944691.0	32218805.0	5580329.0	9483.0	1
32.56	42.0	2.0	1.0	67188219.0	94920106.0	15822930.0	232170.0	1
0.39	23.0	0.0	0.0	749041.0	260123.0	54356.0	1946.0	1
18.99	71.0	4.0	1.0	38117228.0	58823180.0	10715026.0	26092.0	1
24.8	68.0	2.0	1.0	49673885.0	78395612.0	14238806.0	19079.0	1
26.84	41.0	0.0	2.0	55305012.0	85595786.0	15687721.0	26004.0	1
16.79	62.0	1.0	1.0	33389271.0	51657075.0	9068165.0	14569.0	1
10.73	42.0	3.0	2.0	21838114.0	31710423.0	6040883.0	26000.0	1
25.1	39.0	2.0	1.0	51597953.0	80066911.0	14776295.0	21276.0	1
0.2	11.0	1.0	0.0	395727.0	114144.0	24905.0	1022.0	1
25.36	92.0	4.0	0.0	50636426.0	76308153.0	12497293.0	46045.0	1
18.17	33.0	0.0	3.0	36952734.0	57260995.0	10570826.0	15071.0	1
0.19	10.0	1.0	0.0	374109.0	152415.0	32268.0	932.0	1
18.62	62.0	2.0	0.0	36825508.0	55528850.0	10533965.0	22060.0	1
15.33	56.0	3.0	2.0	30606485.0	45973676.0	8321999.0	18577.0	1
4.14	16.0	0.0	0.0	8440665.0	12819352.0	2141348.0	18399.0	1
25.69	59.0	2.0	1.0	52228809.0	81870833.0	14860662.0	26077.0	1
23.81	69.0	5.0	1.0	48440067.0	74480183.0	13485486.0	13192.0	1
8.8	24.0	0.0	2.0	17961604.0	27066898.0	5223952.0	8532.0	1
18.29	66.0	1.0	6.0	36127093.0	57301132.0	10084423.0	12876.0	1
10.92	26.0	0.0	0.0	22601271.0	34460549.0	6432432.0	22348.0	1
8.68	36.0	0.0	2.0	17341980.0	23370280.0	4250138.0	62172.0	1
16.17	21.0	0.0	1.0	32941336.0	51749796.0	9720685.0	15102.0	1
23.59	49.0	0.0	1.0	47891312.0	74783570.0	13670519.0	21029.0	1
23.25	67.0	4.0	0.0	46430466.0	71393629.0	13193983.0	11941.0	1
0.24	10.0	0.0	0.0	434146.0	113420.0	27635.0	1162.0	1
14.61	43.0	1.0	0.0	28462352.0	44028726.0	8005881.0	27134.0	1
15.5	19.0	2.0	1.0	31717181.0	50114206.0	9461563.0	8117.0	1
19.31	49.0	1.0	0.0	38134604.0	59064387.0	10542201.0	22183.0	1
9.57	26.0	3.0	0.0	19612061.0	29729070.0	5582518.0	11590.0	1
13.95	42.0	0.0	2.0	27210813.0	43681100.0	7708354.0	17823.0	1
6.11	17.0	2.0	0.0	12181432.0	19141430.0	3414882.0	5390.0	1
18.32	20.0	1.0	1.0	35622518.0	57932351.0	9983604.0	17799.0	1
12.29	23.0	0.0	0.0	25502588.0	39072461.0	7331610.0	13679.0	1
17.09	52.0	1.0	1.0	33113354.0	52152365.0	9302154.0	25456.0	1
0.32	3.0	0.0	0.0	564920.0	740099.0	120976.0	1035.0	1
9.98	23.0	0.0	0.0	20828063.0	32156334.0	6001818.0	5229.0	1
15.25	50.0	3.0	2.0	30226454.0	44400746.0	8324101.0	17017.0	1
23.17	61.0	1.0	0.0	45991541.0	70946516.0	12738637.0	24316.0	1
20.43	64.0	0.0	3.0	40594487.0	62185161.0	11425730.0	12531.0	1
15.84	22.0	0.0	0.0	31952867.0	50705744.0	9109244.0	6791.0	1
23.17	59.0	2.0	1.0	46822521.0	73154024.0	13054246.0	17900.0	1
0.22	10.0	0.0	0.0	428335.0	117105.0	24460.0	985.0	1
21.71	56.0	0.0	3.0	43989156.0	67507685.0	12264290.0	27541.0	1
28.81	44.0	2.0	1.0	58236316.0	77824228.0	14084004.0	236611.0	1
0.02	1.0	0.0	0.0	42552.0	10633.0	2195.0	148.0	1
21.2	53.0	0.0	2.0	41773991.0	65272976.0	11336472.0	26432.0	1
0.21	10.0	0.0	0.0	386591.0	116486.0	24251.0	1025.0	1
22.08	54.0	0.0	0.0	43958683.0	69133319.0	12541147.0	17133.0	1
3.32	11.0	1.0	0.0	6776143.0	9716147.0	310570.0	29089.0	1
23.62	64.0	3.0	0.0	47112755.0	73385415.0	13228269.0	27775.0	1
17.52	32.0	5.0	0.0	35543840.0	50970929.0	9269257.0	62507.0	1
16.6	27.0	1.0	0.0	33275538.0	52057602.0	9264966.0	13902.0	1
18.81	63.0	4.0	0.0	38621260.0	60594339.0	11181744.0	12434.0	1
16.04	36.0	1.0	0.0	32677439.0	50890929.0	8628844.0	18249.0	1
28.02	55.0	4.0	2.0	55944142.0	88638379.0	16068968.0	17261.0	1
8.02	20.0	2.0	0.0	16444320.0	24165893.0	4633990.0	9261.0	1
14.11	37.0	1.0	0.0	27374127.0	40692003.0	7545200.0	11529.0	1
13.8	57.0	1.0	0.0	27458240.0	42130847.0	7720406.0	11696.0	1
14.23	23.0	0.0	1.0	28666015.0	42233923.0	7440276.0	14348.0	1
24.57	67.0	3.0	1.0	49985012.0	77580267.0	14128357.0	20724.0	1
4.74	12.0	0.0	0.0	9866386.0	15076326.0	2859621.0	2965.0	1
24.18	64.0	0.0	0.0	49451551.0	76790225.0	13915594.0	36349.0	1
6.98	32.0	0.0	9.0	9294702.0	19884441.0	3826938.0	9615.0	1
18.8	42.0	2.0	4.0	38075956.0	57243747.0	10279382.0	22396.0	1
21.23	65.0	1.0	0.0	42859351.0	67101078.0	11807817.0	28683.0	1
10.04	25.0	0.0	1.0	20805838.0	31444638.0	5871926.0	15782.0	1
5.83	36.0	1.0	1.0	11430978.0	17631411.0	3039881.0	16096.0	1
13.3	25.0	2.0	3.0	26274320.0	36137216.0	6874845.0	9338.0	1
29.06	45.0	3.0	4.0	59104804.0	89128656.0	15803606.0	84480.0	1
1.45	30.0	3.0	1.0	2906020.0	3508242.0	170856.0	7300.0	1
16.84	27.0	0.0	2.0	34047602.0	53159726.0	9680777.0	15940.0	1
7.27	37.0	2.0	1.0	15073764.0	21774795.0	3975844.0	12352.0	1
16.78	17.0	0.0	1.0	33297045.0	53464959.0	9009033.0	7926.0	1
9.64	20.0	1.0	0.0	19568717.0	30005403.0	5622786.0	15373.0	1
21.85	68.0	2.0	2.0	44025754.0	65186949.0	11493383.0	31306.0	1
10.29	26.0	1.0	0.0	20775040.0	31767842.0	6002166.0	8286.0	1
4.96	53.0	3.0	1.0	9250732.0	13279547.0	2422839.0	19946.0	1
17.15	32.0	0.0	0.0	35307228.0	53463237.0	9449821.0	17946.0	1
20.15	63.0	1.0	0.0	40982223.0	63236307.0	11267919.0	24393.0	1
11.77	51.0	0.0	0.0	23144331.0	35733074.0	6669564.0	12497.0	1
26.8	31.0	3.0	5.0	54190059.0	85226304.0	14906548.0	24727.0	1
13.09	25.0	6.0	5.0	25369234.0	38276784.0	6895783.0	11532.0	1
29.12	86.0	7.0	0.0	59522708.0	90124435.0	16502076.0	38164.0	1
4.06	19.0	2.0	1.0	8939881.0	13501525.0	2331039.0	3742.0	1
22.72	32.0	3.0	0.0	46585879.0	72245887.0	13015781.0	28366.0	1
0.25	15.0	0.0	0.0	458164.0	143304.0	29931.0	1208.0	1
13.4	34.0	2.0	0.0	25533636.0	39916123.0	7047128.0	12961.0	1
9.17	36.0	2.0	3.0	19720067.0	28954797.0	5150347.0	18650.0	1
18.31	49.0	0.0	1.0	36938337.0	58770384.0	10109734.0	7174.0	1
15.85	35.0	0.0	1.0	33076224.0	50994618.0	9519077.0	17184.0	1
16.14	56.0	1.0	3.0	30957982.0	47411509.0	8236512.0	14085.0	1
11.31	22.0	0.0	1.0	23614271.0	36760115.0	6923915.0	10230.0	1
19.77	57.0	0.0	2.0	38464508.0	59197272.0	10701787.0	12234.0	1
7.55	36.0	2.0	0.0	15594496.0	23662730.0	4421398.0	7481.0	1
18.69	65.0	0.0	0.0	35815662.0	53502984.0	9696258.0	15951.0	1
28.21	31.0	4.0	1.0	58965623.0	92475578.0	16924546.0	15400.0	1
19.98	42.0	0.0	0.0	40463639.0	63435644.0	11244273.0	17760.0	1
5.44	25.0	1.0	1.0	11439945.0	16082374.0	3066429.0	7945.0	1
16.39	58.0	2.0	1.0	33288522.0	51015224.0	9190870.0	8870.0	1
19.58	59.0	1.0	1.0	39146798.0	59758649.0	9889031.0	19843.0	1
11.25	17.0	1.0	0.0	22842242.0	35926406.0	6577827.0	8057.0	1
18.42	65.0	4.0	2.0	35653977.0	53640331.0	9465715.0	21111.0	1
3.93	22.0	0.0	0.0	8094265.0	11936214.0	2060128.0	6822.0	1
14.1	30.0	0.0	0.0	28336985.0	44684972.0	8339719.0	6018.0	1
13.92	55.0	1.0	3.0	27859751.0	40170637.0	7288344.0	15501.0	1
11.02	47.0	0.0	0.0	21704083.0	33271043.0	6231325.0	14981.0	1
17.12	39.0	2.0	1.0	33771171.0	52734570.0	8622247.0	23171.0	1
7.89	16.0	0.0	0.0	16471249.0	25287730.0	4761178.0	10175.0	1
17.9	40.0	1.0	1.0	34419589.0	52939164.0	9338226.0	21095.0	1
22.26	64.0	0.0	2.0	43966986.0	67986572.0	12344979.0	18574.0	1
20.17	32.0	3.0	0.0	39968442.0	60314524.0	11027047.0	30444.0	1
6.66	15.0	1.0	1.0	13510176.0	20400928.0	3639698.0	7847.0	1
17.92	59.0	1.0	4.0	35831577.0	54889088.0	9822083.0	16094.0	1
13.61	72.0	3.0	1.0	26631195.0	41241340.0	7179761.0	20586.0	1
18.84	47.0	1.0	0.0	37272151.0	62338016.0	11066865.0	31073.0	1
5.41	31.0	0.0	0.0	10885357.0	15787052.0	3064397.0	8555.0	1
19.61	24.0	2.0	1.0	38341061.0	60655969.0	10572517.0	11221.0	1
8.28	25.0	1.0	0.0	16375330.0	24959578.0	4685463.0	6853.0	1
8.26	31.0	1.0	0.0	16572396.0	25175944.0	4727118.0	8171.0	1
20.67	53.0	3.0	0.0	40560227.0	64157038.0	11574596.0	21333.0	1
22.69	37.0	2.0	1.0	45443919.0	71095346.0	12559202.0	23488.0	1
18.78	57.0	1.0	0.0	36788619.0	56602096.0	10095540.0	18290.0	1
11.24	26.0	0.0	0.0	22942704.0	36066596.0	6587051.0	8755.0	1
14.36	29.0	2.0	2.0	29055876.0	40571397.0	7346725.0	15544.0	1
16.57	56.0	3.0	2.0	32982297.0	49401008.0	8748865.0	34410.0	1
13.24	37.0	2.0	1.0	26825267.0	40680307.0	6748362.0	15079.0	1
24.47	30.0	2.0	2.0	49100646.0	76320790.0	13796953.0	89879.0	1
7.31	32.0	0.0	1.0	13918013.0	21759020.0	3556355.0	3248.0	1
22.56	68.0	1.0	3.0	44849017.0	67813456.0	12155669.0	19480.0	1
10.01	25.0	0.0	0.0	20553682.0	31428456.0	5932085.0	9421.0	1
19.84	59.0	1.0	0.0	40128680.0	60629993.0	10311068.0	25551.0	1
6.96	19.0	0.0	0.0	14618808.0	22376407.0	4184212.0	8643.0	1
17.63	50.0	1.0	0.0	35643611.0	54147551.0	9508484.0	40208.0	1
5.03	45.0	0.0	0.0	9861277.0	14464383.0	2738291.0	4631.0	1
16.62	37.0	1.0	1.0	32570473.0	51308539.0	8974800.0	10952.0	1
13.94	35.0	2.0	3.0	28523139.0	43423797.0	7947780.0	14344.0	1
10.95	16.0	0.0	0.0	22268141.0	34432666.0	6120998.0	16505.0	1
31.69	91.0	2.0	4.0	62039241.0	84777789.0	17077760.0	28474.0	1
18.32	49.0	1.0	2.0	36265178.0	56308575.0	10073527.0	26232.0	1
29.65	62.0	4.0	2.0	59222850.0	93031724.0	14423261.0	22585.0	1
9.02	24.0	2.0	2.0	18486755.0	23947257.0	4470893.0	60515.0	1
22.34	58.0	2.0	1.0	44250500.0	68487142.0	12246722.0	57311.0	1
4.97	20.0	0.0	3.0	10297034.0	15490802.0	2894185.0	4680.0	1
19.56	57.0	1.0	5.0	37860378.0	57351649.0	9720695.0	153157.0	1
25.62	64.0	0.0	1.0	52365855.0	81853247.0	14545727.0	23988.0	1
3.12	24.0	2.0	2.0	6143936.0	8554624.0	346048.0	8363.0	1
23.07	58.0	2.0	2.0	46111579.0	70513418.0	12817669.0	17847.0	1
4.96	18.0	2.0	1.0	9873030.0	14272387.0	2742777.0	4970.0	1
15.71	24.0	1.0	0.0	32361227.0	51349547.0	8826205.0	17399.0	1
15.28	46.0	1.0	0.0	29382407.0	47548540.0	7936315.0	13461.0	1
7.53	20.0	1.0	1.0	15562095.0	23672359.0	4448139.0	6341.0	1
16.36	36.0	4.0	0.0	32831045.0	49943476.0	8304138.0	97670.0	1
6.64	18.0	1.0	0.0	13400276.0	20387183.0	3798491.0	1623.0	1
18.49	64.0	3.0	2.0	36321390.0	55370696.0	9948730.0	17199.0	1
19.92	31.0	4.0	2.0	39814522.0	59515270.0	11002929.0	24552.0	1
3.57	16.0	0.0	0.0	7446199.0	11090261.0	2065240.0	1456.0	1
17.89	73.0	1.0	1.0	35317134.0	51343494.0	9053786.0	37912.0	1
25.76	63.0	3.0	1.0	51362320.0	79471452.0	14186717.0	39500.0	1
16.01	28.0	0.0	0.0	32018442.0	49760159.0	9283517.0	14420.0	1
16.01	59.0	1.0	2.0	32200963.0	47696040.0	8080803.0	25489.0	1
20.93	31.0	4.0	0.0	41451529.0	62587049.0	11411339.0	39571.0	1
4.17	16.0	3.0	0.0	6989328.0	12807386.0	2200899.0	3360.0	1
27.02	66.0	2.0	1.0	54008821.0	82689316.0	15186672.0	18118.0	1
7.6	23.0	2.0	0.0	15460985.0	23351836.0	4362050.0	11734.0	1
5.34	54.0	1.0	0.0	10641399.0	16354444.0	3058059.0	2970.0	1
18.0	27.0	1.0	2.0	35022902.0	53204877.0	9143367.0	41180.0	1
8.99	31.0	2.0	0.0	18239067.0	28048417.0	5242187.0	5870.0	1
8.99	34.0	0.0	0.0	18747230.0	28129197.0	5250409.0	8128.0	1
18.57	32.0	2.0	1.0	37010906.0	62192360.0	10181582.0	29932.0	1
15.7	35.0	2.0	0.0	32087924.0	50267791.0	9103901.0	11095.0	1
0.44	26.0	0.0	0.0	763993.0	305029.0	64117.0	2237.0	1
17.3	56.0	3.0	3.0	33764391.0	48265365.0	8752454.0	11405.0	1
10.07	21.0	2.0	1.0	20392715.0	31188755.0	5821971.0	10090.0	1
1.12	28.0	1.0	0.0	1773578.0	1875283.0	354719.0	12164.0	1
20.67	20.0	3.0	3.0	41321200.0	61719859.0	11728492.0	24783.0	1
4.16	27.0	0.0	0.0	8390770.0	12213453.0	2440717.0	2037.0	1
25.71	28.0	2.0	0.0	52884418.0	73857850.0	13334985.0	102464.0	1
0.32	22.0	0.0	0.0	595857.0	225759.0	47553.0	1427.0	1
16.64	63.0	2.0	1.0	33392407.0	44544046.0	6731905.0	156070.0	1
8.61	10.0	0.0	0.0	17529622.0	27737696.0	5189042.0	4367.0	1
8.45	35.0	1.0	0.0	17539381.0	27020120.0	4990539.0	11688.0	1
21.64	39.0	2.0	2.0	42977934.0	67599822.0	11734469.0	21696.0	1
8.47	13.0	0.0	0.0	17198493.0	26932437.0	5025195.0	8824.0	1
19.63	61.0	0.0	2.0	39609375.0	60488256.0	10315013.0	29992.0	1
2.1	16.0	1.0	0.0	2722487.0	5521852.0	945042.0	3721.0	1
12.45	32.0	1.0	0.0	24863092.0	37894764.0	6997998.0	14327.0	1
19.73	52.0	2.0	0.0	38628400.0	59271117.0	10179774.0	13289.0	1
0.52	30.0	0.0	0.0	1039144.0	385796.0	75085.0	2779.0	1
13.44	22.0	1.0	3.0	26965250.0	41957586.0	7714767.0	8441.0	1
25.23	75.0	0.0	1.0	50762500.0	77228647.0	13958426.0	23496.0	1
20.46	68.0	1.0	3.0	40147294.0	62300478.0	10567745.0	30508.0	1
10.25	16.0	0.0	1.0	21158399.0	32869052.0	6130878.0	8892.0	1
15.5	20.0	0.0	0.0	29871090.0	46652595.0	7179953.0	139612.0	1
6.98	37.0	0.0	3.0	13889598.0	20586069.0	3758271.0	10848.0	1
22.84	86.0	5.0	0.0	45941277.0	69706968.0	13009170.0	23305.0	1
8.48	32.0	1.0	0.0	16618035.0	26454100.0	4673077.0	10005.0	1
22.73	32.0	1.0	0.0	45913205.0	69002595.0	12638749.0	33717.0	1
20.54	65.0	2.0	1.0	40860543.0	62151655.0	11445244.0	21628.0	1
8.85	62.0	1.0	1.0	17299667.0	19354211.0	3437638.0	93930.0	1
19.06	38.0	1.0	3.0	37051279.0	58163975.0	9942377.0	20002.0	1
6.6	15.0	0.0	0.0	13553131.0	13682175.0	2556930.0	89904.0	1
18.73	52.0	1.0	2.0	38213662.0	57440686.0	10049926.0	16862.0	1
9.69	24.0	0.0	1.0	19396001.0	22989869.0	4231055.0	87254.0	1
19.24	57.0	1.0	0.0	37350939.0	61431882.0	10387393.0	25313.0	1
9.77	36.0	0.0	0.0	19719729.0	29900674.0	5585721.0	7651.0	1
28.98	93.0	3.0	6.0	57165915.0	82551075.0	15307724.0	46141.0	1
14.87	34.0	1.0	1.0	30149414.0	45842564.0	8028809.0	76411.0	1
19.93	61.0	1.0	1.0	38831404.0	50348405.0	9125424.0	88455.0	1
12.0	32.0	0.0	0.0	24395097.0	37635168.0	7028638.0	8680.0	1
19.13	62.0	2.0	1.0	37557085.0	57442463.0	9778945.0	35465.0	1
0.82	28.0	2.0	2.0	1494494.0	604797.0	128594.0	5789.0	1
13.41	30.0	1.0	0.0	27579843.0	43147687.0	7781540.0	12580.0	1
10.3	23.0	0.0	0.0	21248878.0	33467860.0	6237355.0	3213.0	1
18.09	39.0	1.0	2.0	35185889.0	53663995.0	9194804.0	21145.0	1
10.98	64.0	1.0	1.0	21394407.0	32828889.0	6106277.0	11949.0	1
16.46	24.0	1.0	2.0	32016435.0	50675791.0	8575409.0	18199.0	1
10.2	28.0	0.0	0.0	20543005.0	30972397.0	5782613.0	11734.0	1
9.97	38.0	0.0	0.0	20223824.0	29577270.0	5605524.0	11900.0	1
15.45	28.0	0.0	0.0	30756027.0	46306612.0	8270967.0	22841.0	1
17.09	35.0	3.0	0.0	34312254.0	53289183.0	9512790.0	11826.0	1
10.71	34.0	1.0	1.0	21320213.0	22065778.0	5155662.0	66028.0	1
18.03	23.0	1.0	0.0	36103505.0	55479867.0	9831364.0	29438.0	1
17.16	63.0	3.0	2.0	34262995.0	51951379.0	9498388.0	25306.0	1
17.16	37.0	3.0	2.0	33845653.0	39598271.0	7521026.0	23074.0	1
7.36	33.0	3.0	2.0	15279895.0	22879517.0	4058854.0	10166.0	1
31.66	58.0	4.0	1.0	62782669.0	97402639.0	16401910.0	30461.0	1
0.42	28.0	0.0	0.0	811587.0	284660.0	64175.0	1959.0	1
11.18	56.0	3.0	2.0	21691007.0	27456222.0	5582956.0	18478.0	1
19.73	49.0	2.0	0.0	39121777.0	59141647.0	11105278.0	21562.0	1
18.71	56.0	1.0	2.0	37947379.0	48536215.0	9365288.0	88632.0	1
10.61	16.0	0.0	0.0	20732451.0	32121885.0	5740428.0	23184.0	1
19.86	64.0	3.0	3.0	40194588.0	47871302.0	9635038.0	19318.0	1
2.2	9.0	1.0	0.0	4521511.0	6518472.0	1225944.0	1868.0	1
20.97	62.0	2.0	3.0	41397862.0	58991169.0	11150109.0	91258.0	1
20.29	61.0	1.0	1.0	39649440.0	61950136.0	11072063.0	17535.0	1
6.06	21.0	0.0	0.0	12005578.0	18202129.0	3520836.0	6351.0	1
25.39	75.0	3.0	3.0	50919889.0	71854998.0	14175596.0	61046.0	1
5.18	35.0	0.0	0.0	10411921.0	15767315.0	2969127.0	3092.0	1
18.07	39.0	2.0	1.0	35490680.0	55468308.0	9530197.0	24016.0	1
5.2	18.0	2.0	0.0	10380640.0	15605723.0	2914841.0	7094.0	1
19.6	52.0	1.0	0.0	37733160.0	59361354.0	10174656.0	17337.0	1
17.27	35.0	2.0	0.0	34554539.0	53661672.0	9971221.0	13442.0	1
0.52	30.0	0.0	0.0	0.0	336425.0	73612.0	3222.0	1
14.35	25.0	0.0	1.0	27765272.0	41505367.0	6923836.0	24022.0	1
22.14	52.0	3.0	0.0	43334783.0	67752924.0	11899118.0	25470.0	1
17.81	58.0	5.0	0.0	34852432.0	53215833.0	8835952.0	136031.0	1
22.7	43.0	4.0	1.0	45713552.0	73757816.0	12715206.0	16630.0	1
20.6	30.0	2.0	2.0	40594309.0	63377753.0	11158242.0	26315.0	1
0.34	18.0	0.0	0.0	628353.0	203487.0	42501.0	1674.0	1
23.65	56.0	3.0	0.0	46650739.0	72065611.0	13206127.0	25579.0	1
10.88	26.0	0.0	0.0	21789977.0	33352648.0	6227124.0	11334.0	1
19.21	36.0	2.0	1.0	38129827.0	58864720.0	10676161.0	21951.0	1
15.52	58.0	7.0	1.0	30479677.0	42157973.0	8448958.0	12258.0	1
18.51	19.0	0.0	0.0	36368591.0	56910010.0	9756996.0	9664.0	1
17.02	57.0	1.0	1.0	34941972.0	52551597.0	9678276.0	37921.0	1
10.84	19.0	2.0	2.0	21467961.0	33462002.0	5589815.0	19943.0	1
4.46	48.0	2.0	0.0	9058473.0	13249456.0	2477506.0	6391.0	1
13.8	34.0	1.0	1.0	27057719.0	27050591.0	6477825.0	36524.0	1
28.09	68.0	5.0	2.0	56110342.0	87035799.0	15828077.0	22638.0	1
4.83	20.0	0.0	0.0	9316349.0	14752869.0	2357191.0	30445.0	1
4.78	31.0	0.0	0.0	8414297.0	14085214.0	2432823.0	6529.0	1
29.91	91.0	3.0	3.0	58634697.0	90909046.0	14201347.0	136296.0	1
9.78	25.0	1.0	0.0	19465815.0	29413451.0	5550702.0	17055.0	1
17.79	46.0	0.0	1.0	35042127.0	52402957.0	8946553.0	34479.0	1
23.51	30.0	1.0	0.0	48416018.0	75079939.0	13267877.0	17518.0	1
0.43	23.0	0.0	0.0	855063.0	310653.0	63837.0	2540.0	1
13.58	53.0	3.0	1.0	27004432.0	42600478.0	7840471.0	11909.0	1
14.33	33.0	1.0	0.0	28276223.0	42170322.0	7852993.0	15496.0	1
25.46	73.0	3.0	1.0	51225393.0	71344968.0	13705419.0	26134.0	1
22.65	49.0	1.0	1.0	44156788.0	69088696.0	12260047.0	26880.0	1
9.55	15.0	0.0	0.0	19351315.0	30139689.0	5623161.0	7910.0	1
16.21	58.0	1.0	2.0	32509003.0	37522151.0	7116985.0	21497.0	1
23.13	57.0	1.0	2.0	45562271.0	70666246.0	12695115.0	25136.0	1
22.74	56.0	1.0	3.0	44786632.0	68787794.0	10774102.0	260664.0	1
4.21	21.0	1.0	0.0	8443901.0	12409165.0	2319106.0	4030.0	1
9.97	30.0	0.0	1.0	20238723.0	30776353.0	5651608.0	11381.0	1
0.4	27.0	0.0	0.0	806697.0	280042.0	58370.0	1772.0	1
20.01	23.0	4.0	5.0	38942317.0	61548331.0	10370227.0	15993.0	1
21.01	18.0	1.0	0.0	41616968.0	66047619.0	11964017.0	13562.0	1
16.21	33.0	1.0	3.0	32354659.0	49633212.0	8737404.0	20904.0	1
4.32	19.0	2.0	1.0	8677905.0	12854562.0	2305523.0	5743.0	1
5.7	18.0	0.0	0.0	11174349.0	17203704.0	3213223.0	2913.0	1
25.45	59.0	4.0	3.0	50690782.0	78946890.0	14015864.0	52687.0	1
0.36	24.0	0.0	0.0	678482.0	252295.0	53149.0	1518.0	1
18.96	31.0	0.0	3.0	37470641.0	57144437.0	9867061.0	18863.0	1
23.05	39.0	1.0	1.0	46273405.0	70893994.0	12862717.0	20114.0	1
9.56	17.0	1.0	2.0	19192397.0	29515928.0	5397453.0	8289.0	1
16.92	33.0	1.0	0.0	32950651.0	51531627.0	8843475.0	16905.0	1
8.78	21.0	3.0	1.0	17652919.0	27062075.0	4942950.0	7891.0	1
18.42	26.0	2.0	1.0	35998760.0	56766222.0	9640651.0	21667.0	1
11.92	29.0	0.0	0.0	24263326.0	37665495.0	7031696.0	9212.0	1
11.79	33.0	1.0	4.0	23803013.0	36802349.0	6510618.0	10436.0	1
15.92	28.0	4.0	1.0	31719884.0	49229512.0	8954063.0	31528.0	1
27.53	64.0	2.0	1.0	55511957.0	84865404.0	14848389.0	72466.0	1
0.17	8.0	0.0	0.0	316081.0	92079.0	19222.0	698.0	1
6.78	37.0	1.0	0.0	13570252.0	20189548.0	3783894.0	8020.0	1
12.65	24.0	0.0	1.0	25021131.0	36183988.0	6638209.0	43654.0	1
9.88	32.0	3.0	0.0	19127847.0	26539930.0	5070962.0	13273.0	1
13.39	30.0	0.0	3.0	27221132.0	42350467.0	7873344.0	12986.0	1
16.1	34.0	1.0	0.0	31535630.0	48312247.0	8293827.0	11395.0	1
13.58	60.0	1.0	0.0	26420085.0	40232487.0	7457512.0	19003.0	1
19.39	27.0	0.0	0.0	39429223.0	62028977.0	11207739.0	12643.0	1
7.17	22.0	2.0	0.0	14221181.0	15305773.0	3692705.0	7127.0	1
11.25	29.0	1.0	0.0	23170065.0	35382864.0	5748703.0	27953.0	1
8.12	49.0	0.0	1.0	15895991.0	24563479.0	4242403.0	24206.0	1
3.86	23.0	1.0	3.0	8201951.0	12267697.0	2176701.0	7916.0	1
20.4	31.0	1.0	0.0	40967089.0	63342024.0	11533600.0	16700.0	1
9.66	52.0	2.0	0.0	19421610.0	30182271.0	5549319.0	6353.0	1
8.52	22.0	0.0	0.0	16686702.0	25548159.0	3717463.0	11836.0	1
23.91	38.0	1.0	1.0	47402883.0	74141455.0	13188249.0	25149.0	1
3.18	15.0	0.0	0.0	4566539.0	1551144.0	1551390.0	1541.0	1
17.16	67.0	2.0	1.0	34604903.0	52639425.0	9552276.0	21350.0	1
24.81	35.0	3.0	0.0	49184402.0	77734264.0	13639642.0	16958.0	1
8.96	16.0	2.0	0.0	18487719.0	29373548.0	5357213.0	4549.0	1
19.22	55.0	4.0	0.0	37413739.0	59408511.0	9929496.0	17171.0	1
23.45	51.0	3.0	1.0	46232966.0	72646697.0	12762235.0	36871.0	1
5.15	16.0	0.0	0.0	10077734.0	15376702.0	2704332.0	4724.0	1
25.81	65.0	1.0	1.0	51239512.0	79833778.0	13933002.0	53665.0	1
5.69	23.0	0.0	0.0	11828134.0	18051481.0	3366453.0	7130.0	1
23.11	56.0	0.0	2.0	45103611.0	71258903.0	12221302.0	32173.0	1
8.94	13.0	1.0	0.0	18056500.0	28513714.0	5213478.0	3896.0	1
